,OpenTime,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_volume,CloseTime,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAV,ETH-TBQAV,ETH-ignore
11,2023-01-01 12:00:00,1197.14,1197.41,1195.72,1196.34,2854.0542,2023-01-01 12:59:59.999,3414885.466884,7821.0,1370.1182,1639370.957917,0.0
12,2023-01-01 13:00:00,1196.35,1198.5,1195.83,1197.17,4418.7365,2023-01-01 13:59:59.999,5289955.583378,9228.0,2360.9452,2826257.428783,0.0
13,2023-01-01 14:00:00,1197.16,1197.29,1193.54,1195.26,4804.449,2023-01-01 14:59:59.999,5742834.498842,10193.0,1915.1418,2289290.678044,0.0
14,2023-01-01 15:00:00,1195.26,1195.86,1194.2,1194.5,3496.2584,2023-01-01 15:59:59.999,4178623.539318,8320.0,1650.5311,1972652.969916,0.0
15,2023-01-01 16:00:00,1194.5,1196.81,1194.34,1196.81,2771.4134,2023-01-01 16:59:59.999,3312992.416681,7903.0,1432.0601,1711801.363998,0.0
16,2023-01-01 17:00:00,1196.81,1198.35,1195.88,1197.34,8667.6825,2023-01-01 17:59:59.999,10377660.301532,11497.0,5146.765,6161953.986749,0.0
17,2023-01-01 18:00:00,1197.35,1203.5,1197.34,1200.68,10429.0438,2023-01-01 18:59:59.999,12522356.335459,13059.0,5530.1178,6638510.383249,0.0
18,2023-01-01 19:00:00,1200.67,1202.91,1200.67,1200.92,5269.1583,2023-01-01 19:59:59.999,6331625.061731,9936.0,2781.0277,3341720.960609,0.0
19,2023-01-01 20:00:00,1200.93,1204.51,1200.92,1201.78,6650.6305,2023-01-01 20:59:59.999,7999635.11174,11595.0,3761.8844,4524603.37985,0.0
20,2023-01-01 21:00:00,1201.77,1204.67,1201.39,1201.4,4423.7644,2023-01-01 21:59:59.999,5320571.123451,9276.0,2152.6807,2589032.123537,0.0
21,2023-01-01 22:00:00,1201.4,1203.08,1200.65,1202.85,3422.5871,2023-01-01 22:59:59.999,4113623.565895,8856.0,2137.2872,2568847.664886,0.0
22,2023-01-01 23:00:00,1202.85,1203.08,1200.45,1201.03,3264.0509,2023-01-01 23:59:59.999,3924030.66585,8106.0,1582.5466,1902501.359552,0.0
23,2023-01-02 00:00:00,1201.04,1202.49,1199.36,1200.34,10448.589,2023-01-02 00:59:59.999,12545986.167924,11040.0,5415.8095,6501820.047788,0.0
24,2023-01-02 01:00:00,1200.33,1201.04,1197.5,1198.16,6261.1079,2023-01-02 01:59:59.999,7507532.816424,11561.0,2198.6757,2635937.208236,0.0
