,OpenTime,XRP-USD_Open,XRP-USD_High,XRP-USD_Low,XRP-USD_Close,XRP-USD_volume,CloseTime,XRP-QuoteAssetVolume,XRP-NumberOfTrades,XRP-TBBAV,XRP-TBQAV,XRP-ignore
83,2022-03-25 01:00:00,0.8428,0.8459,0.8185,0.8239,214450998.0,2022-03-26 00:59:59.999,178986690.6411,194835.0,105983987.0,88495788.6914,0.0
84,2022-03-26 01:00:00,0.8239,0.8349,0.8206,0.8327,122433652.0,2022-03-27 00:59:59.999,101517227.9421,108590.0,58204949.0,48261302.8863,0.0
85,2022-03-27 01:00:00,0.8326,0.8582,0.8275,0.858,198619688.0,2022-03-28 01:59:59.999,167118139.6212,199174.0,99347869.0,83611740.2909,0.0
86,2022-03-28 02:00:00,0.8579,0.93,0.8528,0.8641,479199201.0,2022-03-29 01:59:59.999,422637754.2167,540963.0,255022451.0,225063849.0903,0.0
87,2022-03-29 02:00:00,0.864,0.8857,0.8389,0.8577,264756291.0,2022-03-30 01:59:59.999,230020279.9314,293027.0,129038578.0,112143460.781,0.0
88,2022-03-30 02:00:00,0.8576,0.8718,0.8455,0.8613,201046259.0,2022-03-31 01:59:59.999,173039224.5048,224285.0,102066434.0,87851965.478,0.0
89,2022-03-31 02:00:00,0.8613,0.8737,0.7794,0.8148,366939277.0,2022-04-01 01:59:59.999,305824263.8892,400216.0,172319249.0,143671827.3714,0.0
90,2022-04-01 02:00:00,0.8149,0.8343,0.807,0.8277,254001232.0,2022-04-02 01:59:59.999,208774877.5653,251817.0,124094463.0,101996499.5634,0.0
91,2022-04-02 02:00:00,0.8277,0.8499,0.8185,0.824,210041825.0,2022-04-03 01:59:59.999,175623270.3137,208651.0,98183173.0,82111559.8957,0.0
92,2022-04-03 02:00:00,0.824,0.8519,0.8143,0.8432,159520162.0,2022-04-04 01:59:59.999,133117452.9172,156976.0,77302883.0,64502447.3359,0.0
93,2022-04-04 02:00:00,0.8432,0.844,0.8041,0.826,216740017.0,2022-04-05 01:59:59.999,179165135.2421,215429.0,106854587.0,88344943.0996,0.0
94,2022-04-05 02:00:00,0.8261,0.8366,0.8145,0.8164,174779509.0,2022-04-06 01:59:59.999,144156926.2418,158487.0,87383871.0,72080970.0778,0.0
95,2022-04-06 02:00:00,0.8164,0.8184,0.7555,0.7595,348686323.0,2022-04-07 01:59:59.999,274381875.7023,364137.0,168915184.0,132979551.6493,0.0
96,2022-04-07 02:00:00,0.7594,0.7911,0.7523,0.7871,196211648.0,2022-04-08 01:59:59.999,152188903.5217,203495.0,94215238.0,73077180.2044,0.0
97,2022-04-08 02:00:00,0.787,0.7944,0.7463,0.7549,210639194.0,2022-04-09 01:59:59.999,162771256.5049,208204.0,104376903.0,80692244.786,0.0
98,2022-04-09 02:00:00,0.755,0.7668,0.7531,0.7622,102131244.0,2022-04-10 01:59:59.999,77625116.2299,107344.0,47440735.0,36059404.0327,0.0
99,2022-04-10 02:00:00,0.7623,0.7731,0.7524,0.7543,123028708.0,2022-04-11 01:59:59.999,93662860.1336,127125.0,57114934.0,43494557.2975,0.0
100,2022-04-11 02:00:00,0.7543,0.7558,0.6802,0.6948,354459252.0,2022-04-12 01:59:59.999,253488704.6894,328030.0,167664986.0,119927030.7184,0.0
101,2022-04-12 02:00:00,0.6949,0.734,0.6924,0.7152,263088987.0,2022-04-13 01:59:59.999,185940902.0363,260994.0,133316198.0,94219143.5379,0.0
102,2022-04-13 02:00:00,0.7151,0.7252,0.7017,0.7232,217937566.0,2022-04-14 01:59:59.999,156097770.2643,205229.0,108623961.0,77822024.429,0.0
103,2022-04-14 02:00:00,0.7232,0.7413,0.7083,0.7262,239629937.0,2022-04-15 01:59:59.999,173590844.0636,217510.0,117445778.0,85066672.3144,0.0
104,2022-04-15 02:00:00,0.7262,0.7975,0.7261,0.7858,439676502.0,2022-04-16 01:59:59.999,340018971.2768,490660.0,222695983.0,172134143.0282,0.0
105,2022-04-16 02:00:00,0.7859,0.7999,0.7658,0.7808,206493032.0,2022-04-17 01:59:59.999,161483053.8088,195172.0,100170754.0,78347213.436,0.0
106,2022-04-17 02:00:00,0.7808,0.7861,0.7477,0.7519,188468510.0,2022-04-18 01:59:59.999,145499726.0462,176462.0,92494781.0,71408946.4904,0.0
107,2022-04-18 02:00:00,0.7519,0.7699,0.7266,0.7699,257757252.0,2022-04-19 01:59:59.999,192473959.5038,258339.0,126225222.0,94297426.8333,0.0
108,2022-04-19 02:00:00,0.7698,0.786,0.7588,0.7749,199132020.0,2022-04-20 01:59:59.999,153428708.3625,191968.0,103980072.0,80113597.9742,0.0
109,2022-04-20 02:00:00,0.7749,0.7753,0.742,0.7517,220246970.0,2022-04-21 01:59:59.999,167656195.8777,192462.0,107948127.0,82171145.4734,0.0
110,2022-04-21 02:00:00,0.7517,0.7686,0.718,0.7328,241310449.0,2022-04-22 01:59:59.999,180731787.3906,241040.0,120565186.0,90337004.5003,0.0
111,2022-04-22 02:00:00,0.7328,0.7387,0.7142,0.7179,220757625.0,2022-04-23 01:59:59.999,160328204.818,216443.0,106214645.0,77146619.6125,0.0
112,2022-04-23 02:00:00,0.7178,0.7267,0.7023,0.7057,163036743.0,2022-04-24 01:59:59.999,116203898.7368,154364.0,79411803.0,56595167.8976,0.0
113,2022-04-24 02:00:00,0.7057,0.7119,0.6944,0.6981,144945400.0,2022-04-25 01:59:59.999,102084222.507,137510.0,70704996.0,49784633.333,0.0
114,2022-04-25 02:00:00,0.698,0.6998,0.6451,0.6931,399434752.0,2022-04-26 01:59:59.999,267285979.6594,354207.0,196890553.0,131736017.814,0.0
115,2022-04-26 02:00:00,0.6931,0.7065,0.6276,0.642,355964613.0,2022-04-27 01:59:59.999,237444379.8966,311924.0,174245692.0,116326399.0929,0.0
116,2022-04-27 02:00:00,0.642,0.663,0.6361,0.6522,277994630.0,2022-04-28 01:59:59.999,180637616.853,241976.0,142408334.0,92540378.8476,0.0
117,2022-04-28 02:00:00,0.6522,0.6577,0.6333,0.6428,242145728.0,2022-04-29 01:59:59.999,156497699.4127,195259.0,119074148.0,76959693.9611,0.0
118,2022-04-29 02:00:00,0.6428,0.6464,0.5992,0.6116,322263629.0,2022-04-30 01:59:59.999,200206773.4092,234208.0,155967290.0,96871644.8979,0.0
119,2022-04-30 02:00:00,0.6115,0.6288,0.5663,0.5845,354754733.0,2022-05-01 01:59:59.999,214938073.8545,274288.0,169587697.0,102905100.6398,0.0
120,2022-05-01 02:00:00,0.5845,0.6125,0.576,0.607,279653905.0,2022-05-02 01:59:59.999,166027183.2312,253008.0,141614030.0,84080669.4316,0.0
121,2022-05-02 02:00:00,0.607,0.6312,0.5984,0.6143,332748235.0,2022-05-03 01:59:59.999,204458052.8653,255037.0,171961683.0,105666294.9625,0.0
122,2022-05-03 02:00:00,0.6143,0.628,0.5961,0.6047,284044788.0,2022-05-04 01:59:59.999,174187576.7346,192989.0,143379359.0,87912050.8949,0.0
123,2022-05-04 02:00:00,0.6047,0.65,0.6039,0.6459,345607731.0,2022-05-05 01:59:59.999,214781739.892,250260.0,180231681.0,112007405.5283,0.0
124,2022-05-05 02:00:00,0.646,0.6572,0.5801,0.5981,446938464.0,2022-05-06 01:59:59.999,275475127.5275,326425.0,218395211.0,134801102.8758,0.0
125,2022-05-06 02:00:00,0.5981,0.6164,0.5875,0.6022,363872112.0,2022-05-07 01:59:59.999,218917267.8923,281104.0,183578252.0,110428735.0375,0.0
126,2022-05-07 02:00:00,0.6022,0.6044,0.5692,0.5808,243420987.0,2022-05-08 01:59:59.999,144029120.1394,162836.0,113155415.0,66938455.5958,0.0
127,2022-05-08 02:00:00,0.5808,0.5833,0.5572,0.5662,335981906.0,2022-05-09 01:59:59.999,191966430.3333,204020.0,163008531.0,93148806.9462,0.0
128,2022-05-09 02:00:00,0.5663,0.5789,0.47,0.4873,841979616.33,2022-05-10 01:59:59.999,440258885.078922,614982.0,401707901.93,210048266.461249,0.0
129,2022-05-10 02:00:00,0.4872,0.5371,0.4722,0.513,900790302.0,2022-05-11 01:59:59.999,459950527.42,637387.0,434905375.0,222042162.2255,0.0
130,2022-05-11 02:00:00,0.513,0.5253,0.3646,0.4172,1598443681.35,2022-05-12 01:59:59.999,731722915.314705,1259135.0,752855735.92,345813793.804597,0.0
131,2022-05-12 02:00:00,0.4172,0.4296,0.3361,0.3856,1567507931.5,2022-05-13 01:59:59.999,594186113.526365,1276059.0,782977731.1,296900375.29638,0.0
132,2022-05-13 02:00:00,0.3856,0.4659,0.3813,0.4228,698396767.0,2022-05-14 01:59:59.999,301967793.821,550622.0,346804900.0,149919526.2497,0.0
133,2022-05-14 02:00:00,0.4229,0.441,0.3955,0.4262,442845171.0,2022-05-15 01:59:59.999,185744367.7124,346940.0,213778456.0,89698073.3502,0.0
134,2022-05-15 02:00:00,0.4262,0.45,0.4149,0.4481,267739238.0,2022-05-16 01:59:59.999,114744354.5196,215477.0,131021667.0,56191165.341,0.0
135,2022-05-16 02:00:00,0.4481,0.4481,0.4087,0.4231,433909248.0,2022-05-17 01:59:59.999,183880284.5874,305356.0,224928418.0,95326831.9139,0.0
136,2022-05-17 02:00:00,0.4231,0.4403,0.417,0.438,376428299.0,2022-05-18 01:59:59.999,162168648.8597,251858.0,190488659.0,82052620.1902,0.0
137,2022-05-18 02:00:00,0.438,0.4428,0.4037,0.4056,370954228.0,2022-05-19 01:59:59.999,155713298.6108,236704.0,182418848.0,76564760.9242,0.0
138,2022-05-19 02:00:00,0.4056,0.4242,0.3908,0.4205,285465302.0,2022-05-20 01:59:59.999,116869173.7599,199622.0,145656295.0,59625099.7529,0.0
139,2022-05-20 02:00:00,0.4205,0.4407,0.4016,0.4101,358049438.0,2022-05-21 01:59:59.999,150932151.7571,221270.0,180661797.0,76181126.8174,0.0
140,2022-05-21 02:00:00,0.4101,0.4183,0.403,0.4145,144232225.0,2022-05-22 01:59:59.999,59372483.5825,92445.0,69925202.0,28783850.4736,0.0
141,2022-05-22 02:00:00,0.4144,0.4255,0.4101,0.4218,143783091.0,2022-05-23 01:59:59.999,60032697.6084,93691.0,72502293.0,30272080.6584,0.0
142,2022-05-23 02:00:00,0.4217,0.4287,0.4002,0.4052,301434382.0,2022-05-24 01:59:59.999,126188136.5609,179962.0,148486545.0,62121844.6297,0.0
143,2022-05-24 02:00:00,0.4052,0.4138,0.3908,0.4086,309724750.0,2022-05-25 01:59:59.999,125344682.6655,147275.0,154087251.0,62396369.6546,0.0
144,2022-05-25 02:00:00,0.4087,0.4138,0.3948,0.406,414339536.0,2022-05-26 01:59:59.999,167969372.2193,161858.0,197113019.0,79917672.7424,0.0
145,2022-05-26 02:00:00,0.4061,0.4109,0.3753,0.392,626704757.0,2022-05-27 01:59:59.999,246729969.605,251980.0,308901803.0,121570237.2421,0.0
146,2022-05-27 02:00:00,0.3921,0.4032,0.3764,0.3819,549974246.0,2022-05-28 01:59:59.999,214888250.2271,235251.0,280708552.0,109682355.9268,0.0
147,2022-05-28 02:00:00,0.382,0.389,0.3805,0.3863,232996058.0,2022-05-29 01:59:59.999,89731706.8105,101729.0,121012872.0,46598972.8519,0.0
148,2022-05-29 02:00:00,0.3863,0.3908,0.3794,0.3891,190159222.0,2022-05-30 01:59:59.999,73294559.5039,80104.0,96943524.0,37370321.2283,0.0
149,2022-05-30 02:00:00,0.3891,0.4197,0.3866,0.4187,371239281.0,2022-05-31 01:59:59.999,149384767.0321,167873.0,194236066.0,78160019.8935,0.0
150,2022-05-31 02:00:00,0.4188,0.4342,0.4065,0.4217,422313633.0,2022-06-01 01:59:59.999,176780178.8201,207019.0,202580617.0,84806064.9119,0.0
151,2022-06-01 02:00:00,0.4217,0.4266,0.3887,0.398,436983828.0,2022-06-02 01:59:59.999,178928611.5763,200731.0,215019403.0,88095126.204,0.0
152,2022-06-02 02:00:00,0.3981,0.4072,0.3907,0.4055,350695114.0,2022-06-03 01:59:59.999,139400566.4511,147596.0,176870397.0,70287103.1895,0.0
153,2022-06-03 02:00:00,0.4054,0.4105,0.3839,0.3904,283788604.0,2022-06-04 01:59:59.999,112542326.3665,148952.0,151980865.0,60257602.3993,0.0
154,2022-06-04 02:00:00,0.3903,0.3944,0.3846,0.3925,134031506.0,2022-06-05 01:59:59.999,52239259.2791,77118.0,66545797.0,25932690.7373,0.0
155,2022-06-05 02:00:00,0.3925,0.3995,0.3895,0.3953,134209649.0,2022-06-06 01:59:59.999,52902644.5682,73022.0,71195640.0,28064605.8534,0.0
156,2022-06-06 02:00:00,0.3954,0.4099,0.394,0.4026,253767142.0,2022-06-07 01:59:59.999,102110040.337,130186.0,142292704.0,57276098.7523,0.0
157,2022-06-07 02:00:00,0.4027,0.4175,0.3846,0.4076,418785041.0,2022-06-08 01:59:59.999,166280541.3817,220088.0,203201721.0,80682320.4546,0.0
158,2022-06-08 02:00:00,0.4076,0.4104,0.3947,0.4006,307076296.0,2022-06-09 01:59:59.999,123154505.0433,165487.0,152660760.0,61224554.0444,0.0
159,2022-06-09 02:00:00,0.4007,0.4041,0.3965,0.4002,253775318.0,2022-06-10 01:59:59.999,101687547.2932,108685.0,124321103.0,49825724.7181,0.0
160,2022-06-10 02:00:00,0.4002,0.4118,0.3762,0.3815,399808206.0,2022-06-11 01:59:59.999,157089536.93,194473.0,195917016.0,77041301.0298,0.0
161,2022-06-11 02:00:00,0.3815,0.3887,0.3557,0.3599,335176735.0,2022-06-12 01:59:59.999,124317447.9689,162752.0,165214003.0,61258649.7717,0.0
162,2022-06-12 02:00:00,0.3598,0.3654,0.3394,0.3433,427316144.0,2022-06-13 01:59:59.999,149735662.364,211927.0,202677787.0,71035077.4225,0.0
