,OpenTime,ADA-USD_Open,ADA-USD_High,ADA-USD_Low,ADA-USD_Close,ADA-USD_volume,CloseTime,ADA-QuoteAssetVolume,ADA-NumberOfTrades,ADA-TBBAV,ADA-TBQAV,ADA-ignore
14,2022-01-03 09:00:00,1.352,1.374,1.348,1.37,10242536.2,2022-01-03 12:59:59.999,13935279.6087,24438.0,5280956.6,7188531.0621,0.0
15,2022-01-03 13:00:00,1.371,1.374,1.35,1.353,14887151.0,2022-01-03 16:59:59.999,20298653.4276,32024.0,6963246.0,9497595.2098,0.0
16,2022-01-03 17:00:00,1.353,1.357,1.325,1.33,20329990.5,2022-01-03 20:59:59.999,27199953.9092,46623.0,9324098.3,12474487.5466,0.0
17,2022-01-03 21:00:00,1.33,1.332,1.31,1.319,20646114.2,2022-01-04 00:59:59.999,27275702.9027,43993.0,10601670.7,14008424.3959,0.0
18,2022-01-04 01:00:00,1.319,1.324,1.295,1.314,18536467.7,2022-01-04 04:59:59.999,24232484.4882,40670.0,8337699.1,10906161.4801,0.0
19,2022-01-04 05:00:00,1.314,1.325,1.305,1.325,9740389.4,2022-01-04 08:59:59.999,12794075.1911,22526.0,4509111.1,5925173.901,0.0
20,2022-01-04 09:00:00,1.325,1.342,1.318,1.341,14260231.8,2022-01-04 12:59:59.999,18952904.2334,31828.0,7064315.3,9390321.8342,0.0
21,2022-01-04 13:00:00,1.341,1.352,1.327,1.336,15263845.1,2022-01-04 16:59:59.999,20452450.3838,36432.0,7668844.5,10279156.1479,0.0
22,2022-01-04 17:00:00,1.336,1.35,1.301,1.316,24363762.2,2022-01-04 20:59:59.999,32306257.5191,58618.0,12156174.3,16132437.4499,0.0
23,2022-01-04 21:00:00,1.315,1.328,1.307,1.309,12314609.7,2022-01-05 00:59:59.999,16244054.9241,26275.0,6469647.1,8536423.7691,0.0
24,2022-01-05 01:00:00,1.31,1.335,1.303,1.332,12665886.5,2022-01-05 04:59:59.999,16759341.6391,27485.0,6099552.6,8072905.8776,0.0
25,2022-01-05 05:00:00,1.332,1.352,1.328,1.339,8684952.1,2022-01-05 08:59:59.999,11623803.2757,24667.0,4385491.0,5871845.0119,0.0
26,2022-01-05 09:00:00,1.34,1.353,1.323,1.328,16252761.4,2022-01-05 12:59:59.999,21814375.6421,34305.0,8546630.0,11474576.6857,0.0
27,2022-01-05 13:00:00,1.329,1.337,1.316,1.326,18687752.0,2022-01-05 16:59:59.999,24775580.3487,43129.0,9190898.9,12189144.0235,0.0
28,2022-01-05 17:00:00,1.327,1.329,1.244,1.256,41121974.3,2022-01-05 20:59:59.999,52885417.5881,93311.0,18191929.1,23394438.5799,0.0
29,2022-01-05 21:00:00,1.256,1.267,1.193,1.23,61326761.9,2022-01-06 00:59:59.999,75920130.0653,142693.0,29636231.6,36715211.6627,0.0
30,2022-01-06 01:00:00,1.23,1.244,1.203,1.204,24293061.2,2022-01-06 04:59:59.999,29854863.3406,51555.0,11811224.9,14522579.1083,0.0
31,2022-01-06 05:00:00,1.204,1.233,1.197,1.223,27297815.0,2022-01-06 08:59:59.999,33219329.5844,56511.0,13530664.8,16470915.9522,0.0
32,2022-01-06 09:00:00,1.223,1.225,1.192,1.204,33452409.4,2022-01-06 12:59:59.999,40425442.7003,62555.0,16075009.8,19428921.0512,0.0
33,2022-01-06 13:00:00,1.204,1.248,1.186,1.233,34703960.2,2022-01-06 16:59:59.999,42355943.7599,72427.0,17893470.5,21847658.632,0.0
34,2022-01-06 17:00:00,1.233,1.255,1.225,1.248,23082257.4,2022-01-06 20:59:59.999,28667320.9191,43565.0,11996880.3,14903257.9795,0.0
35,2022-01-06 21:00:00,1.247,1.297,1.246,1.28,32924904.4,2022-01-07 00:59:59.999,42067153.8028,74439.0,17663524.1,22573516.677,0.0
36,2022-01-07 01:00:00,1.279,1.285,1.203,1.207,43108730.0,2022-01-07 04:59:59.999,53644420.2778,76963.0,20008061.5,24933714.7119,0.0
37,2022-01-07 05:00:00,1.208,1.24,1.189,1.208,53968626.9,2022-01-07 08:59:59.999,65352589.8485,93316.0,25147148.3,30455058.8753,0.0
38,2022-01-07 09:00:00,1.208,1.246,1.203,1.232,27027976.4,2022-01-07 12:59:59.999,33232921.4926,57838.0,13539533.8,16648516.0006,0.0
39,2022-01-07 13:00:00,1.232,1.25,1.19,1.209,46257115.6,2022-01-07 16:59:59.999,56454534.6182,94729.0,22860871.4,27923503.6292,0.0
40,2022-01-07 17:00:00,1.209,1.24,1.195,1.225,27475427.5,2022-01-07 20:59:59.999,33553761.5869,60914.0,13402857.0,16375162.2973,0.0
41,2022-01-07 21:00:00,1.225,1.231,1.201,1.21,11968136.8,2022-01-08 00:59:59.999,14570461.4136,28331.0,5763961.2,7019643.7862,0.0
42,2022-01-08 01:00:00,1.209,1.234,1.207,1.224,11732904.8,2022-01-08 04:59:59.999,14332304.9044,28513.0,6029173.0,7365506.2777,0.0
43,2022-01-08 05:00:00,1.224,1.242,1.217,1.238,13574224.4,2022-01-08 08:59:59.999,16706910.9925,27482.0,7169397.9,8828921.4636,0.0
44,2022-01-08 09:00:00,1.238,1.254,1.233,1.238,15965877.4,2022-01-08 12:59:59.999,19835232.8863,32501.0,8301619.9,10317365.5403,0.0
45,2022-01-08 13:00:00,1.238,1.245,1.21,1.215,15709034.6,2022-01-08 16:59:59.999,19249478.9636,33585.0,6909941.4,8472477.9503,0.0
46,2022-01-08 17:00:00,1.215,1.224,1.124,1.145,76240573.68,2022-01-08 20:59:59.999,88596439.124939,156864.0,35566126.34,41316354.74074,0.0
47,2022-01-08 21:00:00,1.144,1.23,1.134,1.181,36507858.8,2022-01-09 00:59:59.999,43120388.5689,80257.0,18938868.7,22382124.2544,0.0
48,2022-01-09 01:00:00,1.182,1.199,1.172,1.176,19660979.1,2022-01-09 04:59:59.999,23316596.1466,40727.0,9764587.4,11581740.4601,0.0
49,2022-01-09 05:00:00,1.176,1.189,1.173,1.177,13183444.8,2022-01-09 08:59:59.999,15563521.7325,23254.0,6895919.6,8141335.7715,0.0
50,2022-01-09 09:00:00,1.177,1.183,1.152,1.163,19934202.6,2022-01-09 12:59:59.999,23229045.1884,41010.0,9107836.0,10616981.5164,0.0
51,2022-01-09 13:00:00,1.162,1.17,1.147,1.163,19078604.1,2022-01-09 16:59:59.999,22128360.8149,35747.0,10096487.5,11717541.734,0.0
52,2022-01-09 17:00:00,1.163,1.206,1.157,1.202,25444910.6,2022-01-09 20:59:59.999,30180351.6579,55608.0,12985124.9,15402568.7524,0.0
53,2022-01-09 21:00:00,1.202,1.206,1.167,1.17,16791558.2,2022-01-10 00:59:59.999,19935592.2369,34694.0,7362777.1,8747363.1288,0.0
54,2022-01-10 01:00:00,1.17,1.181,1.155,1.161,16493661.5,2022-01-10 04:59:59.999,19217910.2611,28628.0,7671028.5,8939610.5291,0.0
55,2022-01-10 05:00:00,1.162,1.181,1.16,1.176,12159923.4,2022-01-10 08:59:59.999,14257186.0225,23023.0,6424398.5,7534564.7574,0.0
56,2022-01-10 09:00:00,1.176,1.179,1.147,1.152,13155454.3,2022-01-10 12:59:59.999,15314830.4135,31128.0,6185867.5,7204130.7692,0.0
57,2022-01-10 13:00:00,1.152,1.154,1.069,1.113,88980946.14,2022-01-10 16:59:59.999,98581526.472318,167686.0,44180095.54,48983588.9158,0.0
58,2022-01-10 17:00:00,1.114,1.139,1.091,1.115,39967397.5,2022-01-10 20:59:59.999,44642790.5182,75151.0,20210394.2,22578452.1275,0.0
59,2022-01-10 21:00:00,1.116,1.144,1.108,1.123,18493261.3,2022-01-11 00:59:59.999,20870114.0617,34809.0,9300010.8,10503868.9445,0.0
60,2022-01-11 01:00:00,1.123,1.17,1.122,1.162,23711958.4,2022-01-11 04:59:59.999,27163880.0301,47592.0,13404008.4,15358448.2156,0.0
61,2022-01-11 05:00:00,1.161,1.165,1.146,1.155,10786615.2,2022-01-11 08:59:59.999,12450414.2081,20955.0,5220554.2,6026460.9581,0.0
62,2022-01-11 09:00:00,1.154,1.168,1.133,1.142,19399010.9,2022-01-11 12:59:59.999,22244130.6373,38112.0,8816564.2,10114285.8957,0.0
63,2022-01-11 13:00:00,1.143,1.162,1.135,1.159,20940326.3,2022-01-11 16:59:59.999,24107680.8883,42572.0,10278967.9,11837348.1891,0.0
64,2022-01-11 17:00:00,1.16,1.196,1.157,1.187,29405501.0,2022-01-11 20:59:59.999,34754095.0235,67181.0,14627966.0,17297143.8029,0.0
65,2022-01-11 21:00:00,1.187,1.195,1.175,1.187,11023686.9,2022-01-12 00:59:59.999,13072339.6065,25195.0,5687052.7,6745962.1729,0.0
66,2022-01-12 01:00:00,1.188,1.221,1.186,1.219,21318948.7,2022-01-12 04:59:59.999,25573401.0876,47753.0,11716254.5,14060015.776,0.0
67,2022-01-12 05:00:00,1.219,1.222,1.198,1.203,13389958.8,2022-01-12 08:59:59.999,16190443.98,29299.0,5792557.4,7007208.4456,0.0
68,2022-01-12 09:00:00,1.202,1.258,1.202,1.245,28393985.9,2022-01-12 12:59:59.999,34962221.5327,68772.0,15746133.1,19384373.1768,0.0
69,2022-01-12 13:00:00,1.244,1.282,1.243,1.277,36594247.4,2022-01-12 16:59:59.999,46285534.7971,85261.0,18587335.1,23524534.1582,0.0
70,2022-01-12 17:00:00,1.276,1.296,1.269,1.288,26701739.1,2022-01-12 20:59:59.999,34227525.3595,62014.0,14747250.7,18912015.2839,0.0
71,2022-01-12 21:00:00,1.289,1.314,1.286,1.312,19209712.8,2022-01-13 00:59:59.999,24951310.2875,48213.0,9768096.5,12694272.4501,0.0
72,2022-01-13 01:00:00,1.312,1.354,1.291,1.295,45135298.6,2022-01-13 04:59:59.999,59782463.9673,132809.0,23076371.6,30589401.0937,0.0
73,2022-01-13 05:00:00,1.295,1.315,1.278,1.288,22751332.7,2022-01-13 08:59:59.999,29378077.3277,47523.0,11376996.3,14689812.5459,0.0
74,2022-01-13 09:00:00,1.289,1.309,1.273,1.275,18986866.0,2022-01-13 12:59:59.999,24568352.1972,44493.0,8929845.9,11566091.5225,0.0
75,2022-01-13 13:00:00,1.274,1.323,1.248,1.268,41164396.2,2022-01-13 16:59:59.999,52745861.9028,96281.0,19158820.4,24578535.7427,0.0
76,2022-01-13 17:00:00,1.267,1.279,1.233,1.244,35347105.8,2022-01-13 20:59:59.999,44340051.8689,71104.0,16751298.7,21016073.144,0.0
77,2022-01-13 21:00:00,1.244,1.254,1.227,1.233,15644544.3,2022-01-14 00:59:59.999,19431634.2158,33915.0,7740734.8,9620771.45,0.0
78,2022-01-14 01:00:00,1.232,1.251,1.223,1.246,16141264.7,2022-01-14 04:59:59.999,20027932.4604,37743.0,8278271.4,10275820.0638,0.0
79,2022-01-14 05:00:00,1.246,1.309,1.244,1.285,34945778.7,2022-01-14 08:59:59.999,44818883.9868,78857.0,17590005.6,22555126.7239,0.0
80,2022-01-14 09:00:00,1.286,1.288,1.226,1.234,32696906.7,2022-01-14 12:59:59.999,41135958.138,71657.0,14873655.2,18721646.7091,0.0
81,2022-01-14 13:00:00,1.235,1.275,1.22,1.269,23358818.6,2022-01-14 16:59:59.999,29135740.7766,54495.0,11946731.6,14921447.4033,0.0
82,2022-01-14 17:00:00,1.269,1.274,1.249,1.263,15102836.6,2022-01-14 20:59:59.999,19058691.9737,32912.0,7063295.4,8917755.0625,0.0
83,2022-01-14 21:00:00,1.263,1.307,1.262,1.292,21035991.2,2022-01-15 00:59:59.999,27066605.146,55491.0,11876246.0,15283701.72,0.0
84,2022-01-15 01:00:00,1.293,1.294,1.267,1.269,11523884.8,2022-01-15 04:59:59.999,14724477.6621,26018.0,5190280.2,6632623.1212,0.0
85,2022-01-15 05:00:00,1.269,1.274,1.258,1.272,8134475.6,2022-01-15 08:59:59.999,10290116.7441,20667.0,4071826.7,5153321.1183,0.0
86,2022-01-15 09:00:00,1.272,1.284,1.259,1.266,10993508.2,2022-01-15 12:59:59.999,13953345.2781,24772.0,5575239.3,7079777.7186,0.0
87,2022-01-15 13:00:00,1.267,1.287,1.251,1.286,17069588.7,2022-01-15 16:59:59.999,21699619.9112,37743.0,8806299.0,11203059.2735,0.0
88,2022-01-15 17:00:00,1.285,1.299,1.274,1.299,11920101.3,2022-01-15 20:59:59.999,15305589.3311,31161.0,6273904.3,8059824.1502,0.0
89,2022-01-15 21:00:00,1.299,1.319,1.291,1.291,20780277.8,2022-01-16 00:59:59.999,27144426.3911,50891.0,10157446.7,13270988.076,0.0
90,2022-01-16 01:00:00,1.292,1.352,1.286,1.335,38337551.4,2022-01-16 04:59:59.999,50879673.5777,95709.0,19930126.6,26446662.9959,0.0
91,2022-01-16 05:00:00,1.336,1.38,1.331,1.369,44655067.7,2022-01-16 08:59:59.999,60895284.2135,109945.0,23049493.4,31423863.7105,0.0
92,2022-01-16 09:00:00,1.368,1.4,1.356,1.39,43711654.3,2022-01-16 12:59:59.999,60281545.2326,117936.0,22648814.0,31243567.6113,0.0
93,2022-01-16 13:00:00,1.391,1.422,1.382,1.41,58722223.5,2022-01-16 16:59:59.999,82496878.979,154560.0,28733066.5,40377532.7104,0.0
94,2022-01-16 17:00:00,1.409,1.419,1.384,1.389,36717237.8,2022-01-16 20:59:59.999,51535165.376,79096.0,17657351.3,24793930.4607,0.0
95,2022-01-16 21:00:00,1.389,1.422,1.383,1.41,25833302.7,2022-01-17 00:59:59.999,36276024.913,58577.0,12902277.0,18123111.4912,0.0
96,2022-01-17 01:00:00,1.411,1.495,1.386,1.455,78888345.3,2022-01-17 04:59:59.999,114438531.5752,255795.0,42394462.9,61560579.9261,0.0
97,2022-01-17 05:00:00,1.454,1.542,1.435,1.531,88872494.8,2022-01-17 08:59:59.999,132840605.1081,252287.0,46546494.4,69583340.7998,0.0
98,2022-01-17 09:00:00,1.531,1.561,1.511,1.516,74548253.3,2022-01-17 12:59:59.999,114511676.0804,216445.0,36829442.7,56602607.9346,0.0
99,2022-01-17 13:00:00,1.517,1.549,1.475,1.483,84936624.1,2022-01-17 16:59:59.999,128626365.8835,218716.0,43270915.8,65556695.8153,0.0
100,2022-01-17 17:00:00,1.483,1.573,1.453,1.558,113365088.9,2022-01-17 20:59:59.999,170447861.7051,301915.0,57143839.7,86006869.1516,0.0
101,2022-01-17 21:00:00,1.558,1.607,1.502,1.603,105064602.7,2022-01-18 00:59:59.999,162766396.5818,285116.0,51415795.0,79646692.0851,0.0
102,2022-01-18 01:00:00,1.602,1.638,1.562,1.577,109615914.0,2022-01-18 04:59:59.999,175278109.234,345331.0,53093899.3,84944138.8736,0.0
103,2022-01-18 05:00:00,1.577,1.587,1.537,1.543,46545820.1,2022-01-18 08:59:59.999,72623920.9101,119198.0,22067198.7,34446386.1517,0.0
104,2022-01-18 09:00:00,1.543,1.543,1.473,1.492,77281296.2,2022-01-18 12:59:59.999,116391231.7121,197409.0,37831281.8,56985329.1967,0.0
105,2022-01-18 13:00:00,1.492,1.509,1.429,1.453,107582476.5,2022-01-18 16:59:59.999,157668420.2271,246299.0,49371676.1,72429121.021,0.0
106,2022-01-18 17:00:00,1.454,1.463,1.411,1.435,49346582.4,2022-01-18 20:59:59.999,71002873.1534,110223.0,24067668.6,34626718.2267,0.0
107,2022-01-18 21:00:00,1.436,1.508,1.413,1.458,65577019.1,2022-01-19 00:59:59.999,96150501.0395,150996.0,33800499.2,49540656.8614,0.0
108,2022-01-19 01:00:00,1.458,1.534,1.441,1.452,71470738.2,2022-01-19 04:59:59.999,106783272.3611,180714.0,35994482.9,53767498.6847,0.0
109,2022-01-19 05:00:00,1.451,1.458,1.353,1.379,66828529.3,2022-01-19 08:59:59.999,93651835.8606,151950.0,30623580.7,42900567.8047,0.0
110,2022-01-19 09:00:00,1.38,1.43,1.363,1.428,56807605.3,2022-01-19 12:59:59.999,79264004.5096,128860.0,27806499.4,38803309.0204,0.0
111,2022-01-19 13:00:00,1.428,1.443,1.395,1.404,44630205.0,2022-01-19 16:59:59.999,63506949.0925,103541.0,20595389.6,29329647.5749,0.0
112,2022-01-19 17:00:00,1.405,1.41,1.366,1.366,38918241.4,2022-01-19 20:59:59.999,54035527.678,92677.0,19985245.2,27726330.8375,0.0
113,2022-01-19 21:00:00,1.366,1.367,1.326,1.337,51293397.2,2022-01-20 00:59:59.999,69096381.0604,104999.0,27995220.4,37736951.308,0.0
114,2022-01-20 01:00:00,1.336,1.358,1.316,1.351,39653745.4,2022-01-20 04:59:59.999,52946408.3571,80222.0,19384279.5,25900272.8896,0.0
115,2022-01-20 05:00:00,1.351,1.373,1.339,1.364,33689497.0,2022-01-20 08:59:59.999,45743613.8581,56837.0,17510425.6,23781556.4459,0.0
116,2022-01-20 09:00:00,1.364,1.367,1.333,1.349,22928750.1,2022-01-20 12:59:59.999,30981810.1311,52875.0,10759049.1,14541144.4233,0.0
117,2022-01-20 13:00:00,1.349,1.427,1.336,1.407,53457468.1,2022-01-20 16:59:59.999,74228266.2916,122003.0,26819835.6,37216176.2285,0.0
118,2022-01-20 17:00:00,1.406,1.415,1.377,1.387,33873035.9,2022-01-20 20:59:59.999,47231622.4196,74318.0,16334531.5,22778869.3415,0.0
119,2022-01-20 21:00:00,1.387,1.392,1.251,1.259,77460810.8,2022-01-21 00:59:59.999,101017614.993,180711.0,36329989.9,47392189.3713,0.0
120,2022-01-21 01:00:00,1.259,1.282,1.2,1.207,90896901.6,2022-01-21 04:59:59.999,112384895.0402,166988.0,41681096.7,51552453.6776,0.0
121,2022-01-21 05:00:00,1.207,1.245,1.206,1.242,42002066.8,2022-01-21 08:59:59.999,51452210.1072,79181.0,21012699.0,25746361.2172,0.0
122,2022-01-21 09:00:00,1.242,1.244,1.207,1.217,35127658.7,2022-01-21 12:59:59.999,43147514.8084,68405.0,17212453.1,21143898.0675,0.0
123,2022-01-21 13:00:00,1.217,1.221,1.164,1.213,84792611.0,2022-01-21 16:59:59.999,101112999.1219,171517.0,41962012.9,50069252.6837,0.0
124,2022-01-21 17:00:00,1.213,1.223,1.179,1.184,48439261.8,2022-01-21 20:59:59.999,58143745.2119,85468.0,24258002.4,29123599.2321,0.0
125,2022-01-21 21:00:00,1.184,1.211,1.101,1.12,107261022.5,2022-01-22 00:59:59.999,123052800.8413,208494.0,53556766.7,61405370.5357,0.0
126,2022-01-22 01:00:00,1.12,1.155,1.114,1.136,39723489.0,2022-01-22 04:59:59.999,45073298.3229,84238.0,20506126.8,23262963.8862,0.0
127,2022-01-22 05:00:00,1.135,1.142,1.025,1.033,88721698.89,2022-01-22 08:59:59.999,95466021.232319,183148.0,40006098.99,43078212.587577,0.0
128,2022-01-22 09:00:00,1.032,1.055,0.917,1.028,166153917.33,2022-01-22 12:59:59.999,165986084.943771,297183.0,78837227.68,78791857.816893,0.0
129,2022-01-22 13:00:00,1.028,1.145,1.021,1.054,131833694.1,2022-01-22 16:59:59.999,144275478.8304,241958.0,67577998.6,74076827.312,0.0
130,2022-01-22 17:00:00,1.055,1.11,1.021,1.029,71983120.0,2022-01-22 20:59:59.999,76284463.3728,143409.0,36487302.9,38707062.4618,0.0
131,2022-01-22 21:00:00,1.03,1.105,1.024,1.071,55871789.8,2022-01-23 00:59:59.999,59921590.6633,118781.0,28402898.2,30477043.6998,0.0
132,2022-01-23 01:00:00,1.071,1.1,1.051,1.067,31343837.1,2022-01-23 04:59:59.999,33778993.2157,61635.0,16169194.0,17426288.6372,0.0
133,2022-01-23 05:00:00,1.068,1.133,1.063,1.119,48574107.8,2022-01-23 08:59:59.999,53471759.5905,90069.0,25861657.5,28481905.4026,0.0
134,2022-01-23 09:00:00,1.119,1.17,1.113,1.12,57381453.8,2022-01-23 12:59:59.999,65255990.4333,107220.0,28272986.0,32148192.236,0.0
135,2022-01-23 13:00:00,1.121,1.136,1.077,1.094,39431156.5,2022-01-23 16:59:59.999,43623486.9388,75204.0,18466949.7,20440822.2361,0.0
136,2022-01-23 17:00:00,1.094,1.115,1.051,1.058,42958053.1,2022-01-23 20:59:59.999,46607408.2903,79027.0,20208075.1,21928612.9783,0.0
137,2022-01-23 21:00:00,1.058,1.14,1.053,1.124,37459323.2,2022-01-24 00:59:59.999,40938941.0296,74555.0,20447031.2,22352194.3718,0.0
138,2022-01-24 01:00:00,1.124,1.125,1.065,1.073,26321094.1,2022-01-24 04:59:59.999,28688762.4779,50322.0,12418534.5,13537238.1981,0.0
139,2022-01-24 05:00:00,1.073,1.081,1.026,1.029,26345811.0,2022-01-24 08:59:59.999,27739801.8876,50941.0,11642066.3,12268220.8989,0.0
140,2022-01-24 09:00:00,1.03,1.059,0.962,0.983,109459282.6,2022-01-24 12:59:59.999,109814668.0322,182933.0,52886391.3,53113192.4004,0.0
141,2022-01-24 13:00:00,0.982,1.029,0.951,1.02,122884642.6,2022-01-24 16:59:59.999,121154943.9441,217807.0,62073633.9,61266508.4726,0.0
142,2022-01-24 17:00:00,1.021,1.079,0.988,1.061,106020296.2,2022-01-24 20:59:59.999,109706592.585,181728.0,55800445.2,57844789.1102,0.0
143,2022-01-24 21:00:00,1.061,1.11,1.053,1.065,46379193.5,2022-01-25 00:59:59.999,49972597.6387,92136.0,23760834.4,25622964.0089,0.0
144,2022-01-25 01:00:00,1.066,1.069,1.03,1.048,25774493.2,2022-01-25 04:59:59.999,26942523.8743,45246.0,12405730.8,12972365.4138,0.0
145,2022-01-25 05:00:00,1.048,1.051,0.991,1.015,31767068.9,2022-01-25 08:59:59.999,32233342.409,57979.0,13116780.6,13322823.5636,0.0
146,2022-01-25 09:00:00,1.016,1.055,1.012,1.03,41883562.4,2022-01-25 12:59:59.999,43138636.6545,73881.0,22056436.1,22729330.0961,0.0
147,2022-01-25 13:00:00,1.031,1.053,1.003,1.028,51932908.2,2022-01-25 16:59:59.999,53396448.5012,94606.0,25907953.9,26657998.0211,0.0
148,2022-01-25 17:00:00,1.029,1.074,1.026,1.057,41969195.2,2022-01-25 20:59:59.999,44179197.3375,74645.0,21578745.5,22719780.8081,0.0
149,2022-01-25 21:00:00,1.056,1.058,1.021,1.043,25501105.4,2022-01-26 00:59:59.999,26452490.4306,48101.0,11580908.7,12013979.9723,0.0
150,2022-01-26 01:00:00,1.043,1.051,1.022,1.048,21288037.7,2022-01-26 04:59:59.999,22047403.0992,38028.0,10582990.0,10965774.5646,0.0
151,2022-01-26 05:00:00,1.049,1.064,1.028,1.042,23124056.3,2022-01-26 08:59:59.999,24221052.4232,40196.0,11449326.5,11997826.9698,0.0
152,2022-01-26 09:00:00,1.041,1.072,1.041,1.071,26505402.9,2022-01-26 12:59:59.999,28045676.1785,50004.0,14582118.4,15434866.378,0.0
153,2022-01-26 13:00:00,1.07,1.129,1.063,1.106,81026027.6,2022-01-26 16:59:59.999,89181784.7346,159418.0,44485239.4,48958965.2357,0.0
154,2022-01-26 17:00:00,1.107,1.157,1.069,1.121,105483425.5,2022-01-26 20:59:59.999,118323083.52,226199.0,54063844.9,60681228.812,0.0
155,2022-01-26 21:00:00,1.121,1.122,1.03,1.077,79077004.9,2022-01-27 00:59:59.999,84954055.2805,140734.0,37763540.1,40608332.6173,0.0
156,2022-01-27 01:00:00,1.078,1.08,1.004,1.015,39282251.2,2022-01-27 04:59:59.999,40864511.1808,74207.0,18478179.8,19238951.6514,0.0
157,2022-01-27 05:00:00,1.015,1.056,1.011,1.043,23358655.7,2022-01-27 08:59:59.999,24094707.9519,46710.0,12124946.2,12510128.7601,0.0
158,2022-01-27 09:00:00,1.044,1.06,1.03,1.05,24036168.8,2022-01-27 12:59:59.999,25177989.0278,44819.0,11637921.8,12198618.2462,0.0
159,2022-01-27 13:00:00,1.051,1.078,1.042,1.05,31998036.2,2022-01-27 16:59:59.999,33905913.1132,60574.0,16468463.7,17463014.8281,0.0
160,2022-01-27 17:00:00,1.049,1.062,1.021,1.025,32140728.9,2022-01-27 20:59:59.999,33299724.5003,59705.0,15058946.3,15607637.288,0.0
161,2022-01-27 21:00:00,1.026,1.051,1.005,1.042,33946621.0,2022-01-28 00:59:59.999,34795442.1581,62716.0,16880052.4,17310845.0959,0.0
162,2022-01-28 01:00:00,1.042,1.059,1.021,1.048,24083128.9,2022-01-28 04:59:59.999,25115332.3029,48167.0,12440929.1,12975871.7463,0.0
163,2022-01-28 05:00:00,1.049,1.054,1.03,1.033,15599213.8,2022-01-28 08:59:59.999,16254497.9178,29618.0,7623467.8,7946507.3263,0.0
164,2022-01-28 09:00:00,1.034,1.038,1.008,1.02,27591075.3,2022-01-28 12:59:59.999,28181142.3003,50673.0,12102888.5,12370548.3888,0.0
165,2022-01-28 13:00:00,1.019,1.04,1.011,1.039,30394107.1,2022-01-28 16:59:59.999,31196894.7884,53301.0,15773883.9,16197226.7366,0.0
166,2022-01-28 17:00:00,1.039,1.047,1.026,1.037,20176147.1,2022-01-28 20:59:59.999,20897110.8984,37889.0,10219427.2,10587696.1225,0.0
167,2022-01-28 21:00:00,1.038,1.059,1.033,1.048,19846400.9,2022-01-29 00:59:59.999,20800966.4561,38001.0,10013383.5,10496980.7921,0.0
168,2022-01-29 01:00:00,1.049,1.059,1.037,1.049,10544869.8,2022-01-29 04:59:59.999,11062973.9708,22637.0,5429595.4,5699352.7383,0.0
169,2022-01-29 05:00:00,1.05,1.076,1.045,1.073,11117799.4,2022-01-29 08:59:59.999,11765120.1795,26760.0,6652562.1,7046185.7808,0.0
