,OpenTime,SOL-USD_Open,SOL-USD_High,SOL-USD_Low,SOL-USD_Close,SOL-USD_volume,CloseTime,SOL-QuoteAssetVolume,SOL-NumberOfTrades,SOL-TBBAV,SOL-TBQAV,SOL-ignore
48,2022-02-18 01:00:00,93.55,96.37,89.31,89.86,2010076.65,2022-02-19 00:59:59.999,186100175.1081,299519.0,969097.49,89702125.8502,0.0
49,2022-02-19 01:00:00,89.86,92.75,88.6,91.27,1285578.14,2022-02-20 00:59:59.999,116505357.5701,205722.0,635054.2,57583342.8636,0.0
50,2022-02-20 01:00:00,91.27,94.5,85.56,90.72,2559473.54,2022-02-21 00:59:59.999,229568085.4621,403374.0,1258935.71,113062278.7783,0.0
51,2022-02-21 01:00:00,90.7,96.14,82.62,82.96,4063082.8,2022-02-22 00:59:59.999,365437826.7867,573189.0,2026196.08,182268037.278,0.0
52,2022-02-22 01:00:00,82.95,87.56,81.06,86.38,2835554.36,2022-02-23 00:59:59.999,238850054.3276,361422.0,1449002.18,122094300.6183,0.0
53,2022-02-23 01:00:00,86.39,93.4,84.38,84.59,3193694.1,2022-02-24 00:59:59.999,284825279.1137,446087.0,1581179.05,141085328.7901,0.0
54,2022-02-24 01:00:00,84.58,93.9,75.35,89.36,7497540.08,2022-02-25 00:59:59.999,625458651.9577,1032742.0,3780420.76,316003413.5444,0.0
55,2022-02-25 01:00:00,89.35,95.0,86.86,92.71,3691896.58,2022-02-26 00:59:59.999,332795301.0672,532273.0,1857528.5,167507861.0706,0.0
56,2022-02-26 01:00:00,92.73,95.49,89.23,90.23,2279602.17,2022-02-27 00:59:59.999,209017446.4943,347752.0,1113558.58,102126486.5063,0.0
57,2022-02-27 01:00:00,90.25,92.19,84.08,85.63,2593533.97,2022-02-28 00:59:59.999,228781062.1315,396197.0,1257121.49,110943166.7723,0.0
58,2022-02-28 01:00:00,85.61,103.0,84.17,99.68,4212075.57,2022-03-01 00:59:59.999,392961670.0973,666863.0,2137538.42,199549660.3266,0.0
59,2022-03-01 01:00:00,99.67,102.03,94.21,98.66,3665336.76,2022-03-02 00:59:59.999,359368373.9761,572030.0,1837769.13,180263667.6186,0.0
60,2022-03-02 01:00:00,98.65,106.43,96.76,100.68,4306326.64,2022-03-03 00:59:59.999,441097205.6531,689840.0,2185961.51,224014825.8598,0.0
61,2022-03-03 01:00:00,100.69,101.7,94.0,95.62,2595560.67,2022-03-04 00:59:59.999,253940370.881,374852.0,1325251.55,129711142.3493,0.0
62,2022-03-04 01:00:00,95.63,95.94,87.0,88.32,2854970.19,2022-03-05 00:59:59.999,260751773.1297,364380.0,1413353.12,129131372.1983,0.0
63,2022-03-05 01:00:00,88.33,91.22,86.0,89.63,1495553.5,2022-03-06 00:59:59.999,132577728.3357,202202.0,766442.51,67975724.2272,0.0
64,2022-03-06 01:00:00,89.61,89.96,84.09,84.57,1828270.57,2022-03-07 00:59:59.999,158938647.3889,212997.0,919565.61,79961202.2557,0.0
65,2022-03-07 01:00:00,84.58,86.71,79.92,81.66,3230989.34,2022-03-08 00:59:59.999,268367077.2916,363488.0,1581807.88,131457031.8629,0.0
66,2022-03-08 01:00:00,81.65,85.04,81.3,82.32,2604534.79,2022-03-09 00:59:59.999,216640314.7061,268988.0,1288756.53,107247531.8765,0.0
67,2022-03-09 01:00:00,82.32,89.92,81.9,88.06,3355218.73,2022-03-10 00:59:59.999,293276442.5009,336022.0,1656118.93,144779609.5643,0.0
68,2022-03-10 01:00:00,88.06,88.57,80.63,82.87,2828491.21,2022-03-11 00:59:59.999,235307930.7831,288708.0,1379156.11,114671021.1684,0.0
69,2022-03-11 01:00:00,82.86,84.29,80.07,80.67,2528334.85,2022-03-12 00:59:59.999,206921492.6402,232541.0,1183428.02,96900077.1748,0.0
70,2022-03-12 01:00:00,80.67,82.75,80.57,81.38,1362268.13,2022-03-13 00:59:59.999,111234273.6544,128794.0,641797.89,52415337.2535,0.0
71,2022-03-13 01:00:00,81.4,83.34,77.65,78.73,2009434.97,2022-03-14 00:59:59.999,162105572.6583,198659.0,912856.48,73590054.9793,0.0
72,2022-03-14 01:00:00,78.72,82.29,78.0,81.22,2079919.39,2022-03-15 00:59:59.999,167010301.5519,209032.0,964467.08,77446948.2656,0.0
73,2022-03-15 01:00:00,81.23,85.99,78.72,82.84,2123603.37,2022-03-16 00:59:59.999,173536935.3186,249623.0,992773.73,81168252.8572,0.0
74,2022-03-16 01:00:00,82.84,87.98,81.53,87.77,2638790.33,2022-03-17 00:59:59.999,222116241.7732,313840.0,1318936.75,111066415.0867,0.0
75,2022-03-17 01:00:00,87.77,91.0,86.58,87.8,2616451.8,2022-03-18 00:59:59.999,232117458.5886,286766.0,1229076.55,109055930.2839,0.0
76,2022-03-18 01:00:00,87.8,92.28,84.41,89.8,2935949.01,2022-03-19 00:59:59.999,257737465.0237,283557.0,1385763.65,121609225.0639,0.0
77,2022-03-19 01:00:00,89.81,94.55,89.25,92.31,2058348.96,2022-03-20 00:59:59.999,189155993.9181,262632.0,1062341.41,97622352.9093,0.0
78,2022-03-20 01:00:00,92.31,92.55,87.82,88.62,1500458.29,2022-03-21 00:59:59.999,135160820.5356,169914.0,697997.16,62857380.4215,0.0
79,2022-03-21 01:00:00,88.62,91.28,86.74,88.59,1985082.57,2022-03-22 00:59:59.999,176751354.7868,203260.0,1012928.19,90221048.3162,0.0
80,2022-03-22 01:00:00,88.58,93.98,88.0,90.43,2611345.56,2022-03-23 00:59:59.999,239094582.9373,271852.0,1304268.17,119404119.9535,0.0
81,2022-03-23 01:00:00,90.44,96.36,89.19,94.89,2854825.2,2022-03-24 00:59:59.999,265825349.012,297282.0,1493500.13,139165028.5957,0.0
82,2022-03-24 01:00:00,94.88,103.7,93.26,102.32,4777008.51,2022-03-25 00:59:59.999,474517921.1292,577470.0,2501927.04,248453993.2903,0.0
83,2022-03-25 01:00:00,102.32,104.86,96.95,98.6,3360440.57,2022-03-26 00:59:59.999,341404558.2387,437293.0,1656758.79,168444166.4866,0.0
84,2022-03-26 01:00:00,98.6,103.4,97.63,101.73,1906343.44,2022-03-27 00:59:59.999,192503281.4375,259494.0,967949.31,97722561.219,0.0
85,2022-03-27 01:00:00,101.73,107.46,98.77,107.04,2351080.64,2022-03-28 01:59:59.999,242015312.5972,345634.0,1235334.26,127285453.9821,0.0
86,2022-03-28 02:00:00,107.04,113.87,105.22,105.75,4146023.22,2022-03-29 01:59:59.999,454984710.5219,653182.0,2087436.28,229173458.1359,0.0
87,2022-03-29 02:00:00,105.75,115.7,105.49,111.62,3727259.92,2022-03-30 01:59:59.999,416037180.6463,590421.0,1847845.03,206246798.99,0.0
88,2022-03-30 02:00:00,111.62,125.26,107.11,120.82,5250424.16,2022-03-31 01:59:59.999,615094936.7057,827629.0,2742472.31,321357459.9801,0.0
89,2022-03-31 02:00:00,120.82,129.5,119.95,122.77,5143974.9,2022-04-01 01:59:59.999,640563903.8799,858853.0,2627728.56,327348923.1376,0.0
90,2022-04-01 02:00:00,122.79,138.4,117.39,134.52,5505077.63,2022-04-02 01:59:59.999,704191459.0215,995872.0,2891319.96,370222275.479,0.0
91,2022-04-02 02:00:00,134.53,143.51,131.47,132.49,4193984.2,2022-04-03 01:59:59.999,575683426.3868,758063.0,2058206.92,282604887.3326,0.0
92,2022-04-03 02:00:00,132.48,141.11,130.52,136.9,2964507.05,2022-04-04 01:59:59.999,405018764.7833,540376.0,1504656.67,205685994.1096,0.0
93,2022-04-04 02:00:00,136.9,138.29,125.82,132.14,3456901.43,2022-04-05 01:59:59.999,457752604.0445,582791.0,1707581.22,226157940.1181,0.0
94,2022-04-05 02:00:00,132.14,136.63,126.07,126.87,2833885.54,2022-04-06 01:59:59.999,374058737.7225,542422.0,1422223.85,187819028.3813,0.0
95,2022-04-06 02:00:00,126.88,127.4,112.1,112.95,4266870.2,2022-04-07 01:59:59.999,512273613.6953,740311.0,2025250.65,243339132.4636,0.0
96,2022-04-07 02:00:00,112.94,120.0,110.88,118.48,3326346.75,2022-04-08 01:59:59.999,383156868.6751,581932.0,1697571.62,195657501.6623,0.0
97,2022-04-08 02:00:00,118.47,122.42,108.1,109.92,3328966.49,2022-04-09 01:59:59.999,387721449.4475,550158.0,1660636.63,193727254.3235,0.0
98,2022-04-09 02:00:00,109.92,113.69,108.28,112.96,1376896.77,2022-04-10 01:59:59.999,152114680.8922,246823.0,701537.3,77520932.5896,0.0
99,2022-04-10 02:00:00,112.97,116.09,109.71,111.07,1560720.04,2022-04-11 01:59:59.999,175614158.7559,282125.0,742815.64,83659173.1667,0.0
100,2022-04-11 02:00:00,111.06,111.94,98.1,99.67,3332133.13,2022-04-12 01:59:59.999,348238454.5094,491379.0,1606765.25,167966343.0612,0.0
101,2022-04-12 02:00:00,99.64,109.36,98.31,103.22,3527634.19,2022-04-13 01:59:59.999,366259936.4194,526763.0,1779367.32,184779552.3283,0.0
102,2022-04-13 02:00:00,103.21,106.04,100.09,104.94,2204306.4,2022-04-14 01:59:59.999,228562636.8247,352611.0,1125144.84,116670986.6819,0.0
103,2022-04-14 02:00:00,104.92,107.72,98.77,100.77,2711073.76,2022-04-15 01:59:59.999,279743555.6211,359790.0,1348458.15,139153541.9474,0.0
104,2022-04-15 02:00:00,100.77,102.91,99.55,101.31,1384490.37,2022-04-16 01:59:59.999,140391145.6665,216894.0,727000.64,73734270.96,0.0
105,2022-04-16 02:00:00,101.38,103.5,100.71,102.06,1006216.36,2022-04-17 01:59:59.999,102584953.5336,135628.0,558878.01,56993476.2314,0.0
106,2022-04-17 02:00:00,102.06,105.44,99.62,100.15,1509800.04,2022-04-18 01:59:59.999,155271562.7464,236697.0,772241.9,79460031.6664,0.0
107,2022-04-18 02:00:00,100.15,102.65,94.62,102.33,2751434.83,2022-04-19 01:59:59.999,271730806.7518,416771.0,1370507.25,135461983.4726,0.0
108,2022-04-19 02:00:00,102.37,109.0,101.02,108.51,2675360.43,2022-04-20 01:59:59.999,280654686.0573,372804.0,1410872.15,148134214.4888,0.0
109,2022-04-20 02:00:00,108.51,110.9,104.25,105.59,2768156.81,2022-04-21 01:59:59.999,297974331.0006,403021.0,1384535.47,149089810.7735,0.0
110,2022-04-21 02:00:00,105.58,110.0,99.86,101.78,2671646.36,2022-04-22 01:59:59.999,284134458.7273,369724.0,1355715.68,144386566.3418,0.0
111,2022-04-22 02:00:00,101.78,103.55,99.19,100.55,1777613.85,2022-04-23 01:59:59.999,180380786.8659,279122.0,917521.5,93138052.6849,0.0
112,2022-04-23 02:00:00,100.55,102.9,98.31,100.63,1081628.14,2022-04-24 01:59:59.999,109466876.3668,196300.0,554294.34,56117467.7048,0.0
113,2022-04-24 02:00:00,100.63,102.31,98.55,99.23,1064136.15,2022-04-25 01:59:59.999,106954414.4213,192110.0,540730.32,54379378.9122,0.0
114,2022-04-25 02:00:00,99.22,101.59,94.32,100.99,2317293.8,2022-04-26 01:59:59.999,226174939.4707,373292.0,1207712.66,117951560.4474,0.0
115,2022-04-26 02:00:00,100.98,101.98,94.61,95.7,1897735.14,2022-04-27 01:59:59.999,187010168.6056,291464.0,919928.81,90746432.2019,0.0
116,2022-04-27 02:00:00,95.7,100.79,94.89,98.36,1833742.63,2022-04-28 01:59:59.999,180105223.6554,282775.0,947330.15,93034632.1618,0.0
117,2022-04-28 02:00:00,98.35,100.55,96.33,98.24,1849394.04,2022-04-29 01:59:59.999,182594839.5316,300097.0,934412.18,92271948.7664,0.0
118,2022-04-29 02:00:00,98.23,98.68,92.35,93.96,1736234.87,2022-04-30 01:59:59.999,166246202.3275,255409.0,851561.14,81540496.1863,0.0
119,2022-04-30 02:00:00,93.96,94.95,81.91,84.63,1829537.27,2022-05-01 01:59:59.999,164168373.5793,275849.0,885089.41,79444869.4264,0.0
120,2022-05-01 02:00:00,84.63,93.12,84.15,89.68,2353897.93,2022-05-02 01:59:59.999,207825708.0776,366730.0,1148304.55,101427232.9507,0.0
121,2022-05-02 02:00:00,89.67,90.89,85.1,87.5,1915805.97,2022-05-03 01:59:59.999,168665929.5505,283822.0,1007216.44,88738072.361,0.0
122,2022-05-03 02:00:00,87.49,88.81,84.66,85.86,1562366.45,2022-05-04 01:59:59.999,135931235.1297,200047.0,817450.09,71135573.8851,0.0
123,2022-05-04 02:00:00,85.86,93.06,85.47,92.77,2246070.16,2022-05-05 01:59:59.999,198783148.9305,282723.0,1220227.05,107978749.4093,0.0
124,2022-05-05 02:00:00,92.77,95.25,81.32,84.52,3311421.92,2022-05-06 01:59:59.999,290368666.4692,434945.0,1664117.47,146116282.9534,0.0
125,2022-05-06 02:00:00,84.52,84.84,79.98,81.68,2607225.81,2022-05-07 01:59:59.999,213954688.34,343170.0,1375844.03,112943733.6942,0.0
126,2022-05-07 02:00:00,81.67,82.33,77.03,78.86,1906773.25,2022-05-08 01:59:59.999,153609731.6619,220157.0,986292.57,79507805.7126,0.0
127,2022-05-08 02:00:00,78.86,79.41,73.69,75.38,2736836.4,2022-05-09 01:59:59.999,210452506.8299,310522.0,1408749.66,108330759.7197,0.0
128,2022-05-09 02:00:00,75.39,77.21,61.7,62.16,5846036.682,2022-05-10 01:59:59.999,404836586.308331,714133.0,2920652.327,202387146.97775,0.0
129,2022-05-10 02:00:00,62.16,74.03,60.13,66.9,7855041.331,2022-05-11 01:59:59.999,533633557.199898,994845.0,3947633.24,268321186.5237,0.0
130,2022-05-11 02:00:00,66.9,68.44,43.17,50.9,11626123.021,2022-05-12 01:59:59.999,655895713.542589,1460193.0,5649152.28,319526365.07951,0.0
131,2022-05-12 02:00:00,50.9,54.29,37.37,44.64,13635820.465,2022-05-13 01:59:59.999,615675880.93754,1539677.0,6752034.03,305291098.5914,0.0
132,2022-05-13 02:00:00,44.64,56.99,43.83,48.92,8718594.5,2022-05-14 01:59:59.999,445956256.0485,892190.0,4418335.19,226247557.656,0.0
133,2022-05-14 02:00:00,48.93,53.91,45.81,52.43,5099487.21,2022-05-15 01:59:59.999,253571501.88,618557.0,2563154.6,127550033.9987,0.0
134,2022-05-15 02:00:00,52.43,59.31,49.63,58.83,3885558.77,2022-05-16 01:59:59.999,208778706.7702,477977.0,1983125.0,106620295.5341,0.0
135,2022-05-16 02:00:00,58.83,58.83,51.89,53.79,5418221.63,2022-05-17 01:59:59.999,295070394.3347,627274.0,2688395.31,146538363.4246,0.0
136,2022-05-17 02:00:00,53.8,58.22,53.04,57.02,4346066.59,2022-05-18 01:59:59.999,242391527.4977,531717.0,2104357.35,117396352.5847,0.0
137,2022-05-18 02:00:00,57.01,57.85,49.38,49.93,4470848.03,2022-05-19 01:59:59.999,235605712.6601,517406.0,2075483.88,109121055.2898,0.0
138,2022-05-19 02:00:00,49.93,54.09,48.2,52.2,4794335.94,2022-05-20 01:59:59.999,246302390.7366,513106.0,2409066.2,123781920.4502,0.0
139,2022-05-20 02:00:00,52.2,53.62,47.81,49.43,4811635.67,2022-05-21 01:59:59.999,245429377.9878,499246.0,2360367.21,120404388.9083,0.0
140,2022-05-21 02:00:00,49.42,51.21,48.43,50.31,1969104.94,2022-05-22 01:59:59.999,98299753.259,222550.0,1028256.66,51344267.3972,0.0
141,2022-05-22 02:00:00,50.3,53.2,49.69,52.48,2723718.45,2022-05-23 01:59:59.999,140435263.8116,254086.0,1368446.48,70547777.6607,0.0
142,2022-05-23 02:00:00,52.48,54.68,48.61,49.17,4201654.88,2022-05-24 01:59:59.999,219973233.886,434398.0,2070590.5,108475444.1931,0.0
143,2022-05-24 02:00:00,49.17,50.85,47.1,49.67,3645448.65,2022-05-25 01:59:59.999,179621230.7128,303032.0,1922334.26,94750753.9196,0.0
144,2022-05-25 02:00:00,49.67,50.55,47.57,47.98,3294918.76,2022-05-26 01:59:59.999,160613552.1388,248168.0,1623340.11,79144187.6989,0.0
145,2022-05-26 02:00:00,47.97,48.66,41.69,43.44,7025986.74,2022-05-27 01:59:59.999,314922743.5919,474015.0,3359291.62,150573122.7439,0.0
146,2022-05-27 02:00:00,43.44,43.95,39.93,41.17,7547814.8,2022-05-28 01:59:59.999,315086453.0078,510421.0,3654355.59,152617780.113,0.0
147,2022-05-28 02:00:00,41.18,45.08,40.33,44.25,4317517.06,2022-05-29 01:59:59.999,183339589.409,307558.0,2217878.72,94265083.3996,0.0
148,2022-05-29 02:00:00,44.24,45.67,41.79,44.98,4628871.1,2022-05-30 01:59:59.999,202572097.5885,299730.0,2286989.42,100186292.2866,0.0
149,2022-05-30 02:00:00,44.98,48.39,44.27,47.22,5476313.14,2022-05-31 01:59:59.999,253574633.2647,349733.0,2803984.13,129876725.2018,0.0
150,2022-05-31 02:00:00,47.22,48.24,44.56,45.77,4479536.73,2022-06-01 01:59:59.999,207640573.6838,309278.0,2127982.03,98674635.4257,0.0
151,2022-06-01 02:00:00,45.78,46.12,39.51,40.11,4778696.94,2022-06-02 01:59:59.999,205803279.5537,336469.0,2321143.66,99989842.0396,0.0
152,2022-06-02 02:00:00,40.11,41.65,38.13,40.85,5153870.27,2022-06-03 01:59:59.999,206604815.9131,360847.0,2686932.09,107735279.1838,0.0
153,2022-06-03 02:00:00,40.86,41.54,37.63,38.28,4437324.64,2022-06-04 01:59:59.999,172766731.5807,344798.0,2100892.67,81893764.5822,0.0
154,2022-06-04 02:00:00,38.28,39.5,35.71,39.0,3736176.79,2022-06-05 01:59:59.999,139577288.6715,265233.0,1898179.52,70956100.8964,0.0
155,2022-06-05 02:00:00,39.02,40.22,37.85,38.52,3618511.38,2022-06-06 01:59:59.999,141881168.631,243413.0,1756086.74,68904461.1256,0.0
156,2022-06-06 02:00:00,38.53,44.87,38.33,42.39,6823258.3,2022-06-07 01:59:59.999,290291015.6326,488023.0,3410303.32,144912338.5087,0.0
157,2022-06-07 02:00:00,42.39,42.8,37.12,39.31,7677286.83,2022-06-08 01:59:59.999,302649368.6022,523590.0,3884413.95,152954376.948,0.0
158,2022-06-08 02:00:00,39.32,40.96,38.28,38.83,3988154.3,2022-06-09 01:59:59.999,156635684.2698,283280.0,2012253.89,79064629.8077,0.0
159,2022-06-09 02:00:00,38.83,41.97,38.44,39.96,4587327.75,2022-06-10 01:59:59.999,185342283.8484,285547.0,2186660.8,88273397.4489,0.0
160,2022-06-10 02:00:00,39.96,40.9,36.8,37.17,4364643.34,2022-06-11 01:59:59.999,168826417.9157,313613.0,2165683.57,83896463.4823,0.0
161,2022-06-11 02:00:00,37.17,37.93,33.17,33.93,4638154.317,2022-06-12 01:59:59.999,164203312.634082,300132.0,2293782.57,81214373.7579,0.0
162,2022-06-12 02:00:00,33.94,34.5,30.56,30.61,6810748.104,2022-06-13 01:59:59.999,222245784.905825,400837.0,3329549.13,108692236.98294,0.0
163,2022-06-13 02:00:00,30.6,31.11,26.05,28.6,13336972.466,2022-06-14 01:59:59.999,372532264.645125,802782.0,6520919.69,182336265.8086,0.0
164,2022-06-14 02:00:00,28.59,32.32,25.86,29.59,11437619.27,2022-06-15 01:59:59.999,335148563.73442,671181.0,5712051.47,167627703.046,0.0
165,2022-06-15 02:00:00,29.59,34.86,26.79,34.76,12673444.09,2022-06-16 01:59:59.999,376046180.3309,806141.0,6299581.94,187204432.0969,0.0
166,2022-06-16 02:00:00,34.75,36.0,29.52,30.12,10418712.66,2022-06-17 01:59:59.999,335024040.421,605517.0,5210995.29,167584261.3739,0.0
167,2022-06-17 02:00:00,30.12,32.19,29.26,30.71,6274370.5,2022-06-18 01:59:59.999,195306060.2521,359804.0,3117542.33,97092456.1104,0.0
168,2022-06-18 02:00:00,30.72,32.06,27.15,32.02,9330644.34,2022-06-19 01:59:59.999,275582397.1253,555711.0,4481659.34,132469798.385,0.0
169,2022-06-19 02:00:00,32.01,35.4,28.68,34.19,9253122.78,2022-06-20 01:59:59.999,294048592.2679,592879.0,4564396.0,145353097.5734,0.0
